location;quadrat;specimen;mussel.species;shell.length;shell.area;sex;valve;inf.lvl;inf.percent;mobility;higher group;epibiont;position;basibiont;abundance;cover;cover.percent;biomass;id pic;notes
Kasouga;7;52;Perna perna;108;2836,1;M;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1;0,04;0;DSC1163;
Kasouga;7;52;Perna perna;108;2795,8;M;R;D;75-100;sessile;Bivalvia;Perna perna;infested;Perna perna;1;27,6;0,99;19,5;DSC1162;
Kasouga;7;52;Perna perna;108;2795,8;M;R;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;25,473;0,91;9,574;DSC1162;
Kasouga;7;52;Perna perna;108;2795,8;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,8;0,03;0;DSC1162;
Kasouga;7;52;Perna perna;108;2795,8;M;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;10;6,9;0,25;0;DSC1162;
Kasouga;7;53;Perna perna;99;2562,3;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;1;4,328;0,17;;DSC1165;
Kasouga;7;53;Perna perna;99;2562,3;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;7;8,4;0,33;0;DSC1165;
Kasouga;7;53;Perna perna;99;2562,3;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;5;1,2;0,05;0;DSC1165;
Kasouga;7;53;Perna perna;99;2562,3;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;8;1,3;0,05;0;DSC1165;
Kasouga;7;53;Perna perna;99;2562,3;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;77,4;3,02;3;DSC1165;
Kasouga;7;53;Perna perna;99;2562,3;M;L;D;75-100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;30,5;1,19;2,5;DSC1165;
Kasouga;7;53;Perna perna;99;2500,7;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;2;7,6;0,3;;DSC1164;
Kasouga;7;53;Perna perna;99;2500,7;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;7;1,2;0,05;0;DSC1164;
Kasouga;7;53;Perna perna;99;2500,7;M;R;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;7,2;0,29;;DSC1164;
Kasouga;7;54;Perna perna;96;2366,5;M;L;C;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;7;3,2;0,14;0;DSC1168;
Kasouga;7;54;Perna perna;96;2366,5;M;L;C;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;2;78,4;3,31;7,8;DSC1168;
Kasouga;7;54;Perna perna;96;2366,5;M;L;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;213,9;9,04;14;DSC1168;
Kasouga;7;54;Perna perna;96;2366,5;M;L;C;75-100;sessile;Rhodophyta;Gelidium pristoides;infested;Perna perna;1;151,4;6,4;146,8;DSC1168;
Kasouga;7;54;Perna perna;96;2366,5;M;L;C;75-100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;2;75,6;3,19;6,2;DSC1168;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;mobile;Amphipoda;Paramoera capensis;II epibiosis;Gelidium pristoides;2;8,5;0,36;0,933;DSC1167;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;1;38,6;1,64;22,8;DSC1167;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;1,2;0,05;0;DSC1167;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;5;290,6;12,35;33,6;DSC1167;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;mobile;Errantia;Pseudonereis variegata;II epibiosis;Gelidium pristoides;1;0;0;1,667;DSC1167;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;mobile;Errantia;Scoletoma tetraura;II epibiosis;Gelidium pristoides;1;0;0;0;DSC1167;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;mobile;Isopoda;Ischyromene huttoni;II epibiosis;Gelidium pristoides;2;0;0;3,7;DSC1167;
Kasouga;7;54;Perna perna;96;2352,1;M;R;D;75-100;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;801,2;34,06;1961,7;DSC1166;
Kasouga;7;55;Perna perna;86;1943,6;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;11;1,32;0,07;0;DSC1170;
Kasouga;7;55;Perna perna;86;1943,6;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;10;7,9;0,41;0;DSC1170;
Kasouga;7;55;Perna perna;86;1943,6;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;13;3,1;0,16;0;DSC1170;
Kasouga;7;55;Perna perna;86;1943,6;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;88;4,53;8,4;DSC1170;
Kasouga;7;55;Perna perna;86;1923,1;M;R;D;75-100;sessile;Bivalvia;Perna perna;infested;Perna perna;1;79,4;4,13;61,3;DSC1169;
Kasouga;7;55;Perna perna;86;1923,1;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;3;15,8;0,82;;DSC1169;
Kasouga;7;55;Perna perna;86;1923,1;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;6;2,9;0,15;0;DSC1169;
Kasouga;7;55;Perna perna;86;1923,1;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;6;2,5;0,13;0;DSC1169;
Kasouga;7;56;Perna perna;100;2455,4;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;2;4;0,16;;DSC1172;
Kasouga;7;56;Perna perna;100;2455,4;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,2;0,01;0;DSC1172;
Kasouga;7;56;Perna perna;100;2455,4;M;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,9;0,08;0;DSC1172;
Kasouga;7;56;Perna perna;100;2498,5;M;R;D;100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;27,8;1,11;;DSC1171;
Kasouga;7;56;Perna perna;100;2498,5;M;R;D;100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;15;21,6;0,86;0;DSC1171;
Kasouga;7;57;Perna perna;110;2594,9;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;2;18,9;0,73;;DSC1174;
Kasouga;7;57;Perna perna;110;2594,9;M;L;D;75-100;sessile;Cirripedia;Octomeris angulosa;infested;Perna perna;1;17,2;0,66;7,6;DSC1174;
Kasouga;7;57;Perna perna;110;2594,9;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;4;204;7,86;27,352;DSC1174;
Kasouga;7;57;Perna perna;110;2594,9;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;2;188,7;7,27;25,248;DSC1174;
Kasouga;7;57;Perna perna;110;2594,9;M;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;47,1;1,82;20,8;DSC1174;
Kasouga;7;57;Perna perna;110;2594,9;M;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;8,1;0,31;;DSC1174;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;mobile;Amphipoda;Paramoera capensis;byssus;Perna perna;1;4,25;0,17;0,467;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Bivalvia;Perna perna;byssus;Perna perna;1;35,922;1,45;32,941;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;4;66,5;2,69;;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Cirripedia;Octomeris angulosa;non infested;Perna perna;2;34,4;1,39;6,9;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;4;0;0;0;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;4;252,3;10,19;38,637;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;3;370,5;14,97;56,763;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;mobile;Isopoda;Ischyromene huttoni;byssus;Perna perna;2;0;0;6,5;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;33,7;1,36;3,25;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;semi-sessile;Platyhelminthes;Notocomplana erythrotaenia;byssus;Perna perna;1;3,075;0,12;0,546;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;2;74,4;3,01;;DSC1173;
Kasouga;7;57;Perna perna;110;2474,8;M;R;D;75-100;sessile;Rhodophyta;Gelidium pristoides;II epibiosis;Tetraclita serrata;1;162,9;6,58;249,1;DSC1173;
Kasouga;7;58;Perna perna;106;2763,1;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;6;19,4;0,7;;DSC1176;
Kasouga;7;58;Perna perna;106;2763,1;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;1;5,1;0,18;;DSC1176;
Kasouga;7;58;Perna perna;106;2763,1;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;5;288,8;10,45;31,7;DSC1176;hole at the tip
Kasouga;7;58;Perna perna;106;2763,1;M;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;52,1;1,89;;DSC1176;
Kasouga;7;58;Perna perna;106;2763,1;M;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;6;6;0,22;0;DSC1176;
Kasouga;7;58;Perna perna;106;2729,9;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;6;23,4;0,86;;DSC1175;
Kasouga;7;58;Perna perna;106;2729,9;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;1;3,6;0,13;;DSC1175;
Kasouga;7;58;Perna perna;106;2729,9;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;5;6;0,22;0;DSC1175;
Kasouga;7;58;Perna perna;106;2729,9;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;1,9;0,07;0;DSC1175;
Kasouga;7;58;Perna perna;106;2729,9;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;37,5;1,37;1,9;DSC1175;
Kasouga;7;58;Perna perna;106;2729,9;M;R;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;60,4;2,21;;DSC1175;
Kasouga;7;58;Perna perna;106;2729,9;M;R;D;75-100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;30,4;1,11;2,5;DSC1175;
Kasouga;7;59;Perna perna;87;2077,8;M;L;D;75-100;sessile;Chlorophyta;Chlorophyta;non infested;Perna perna;1;2,1;0,1;;DSC1178;
Kasouga;7;59;Perna perna;87;2077,8;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;8;24,9;1,2;;DSC1178;
Kasouga;7;59;Perna perna;87;2077,8;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;14;16,8;0,81;0;DSC1178;
Kasouga;7;59;Perna perna;87;2077,8;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;84,3;4,06;5,7;DSC1178;
Kasouga;7;59;Perna perna;87;2077,8;M;L;D;75-100;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;37,2;1,79;;DSC1178;
Kasouga;7;59;Perna perna;87;2105,6;M;R;D;75-100;sessile;Cirripedia;Barnacle traces;infested;Perna perna;1;58,2;2,76;;DSC1177;
Kasouga;7;59;Perna perna;87;2105,6;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;3;5,7;0,27;;DSC1177;
Kasouga;7;59;Perna perna;87;2105,6;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;5;1,6;0,08;0;DSC1177;
Kasouga;7;59;Perna perna;87;2105,6;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;6;1,7;0,08;0;DSC1177;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;24,6;1;9,574;DSC1180;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;4;13,8;0,56;;DSC1180;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;4;4,8;0,2;0;DSC1180;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;4,8;0,2;0;DSC1180;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;4;477,5;19,47;49,8;DSC1180;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;32,6;1,33;2,5;DSC1180;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;II epibiosis;Tetraclita serrata;13;8,5;0,35;0;DSC1180;
Kasouga;7;60;Perna perna;92;2452,4;M;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;5;5,9;0,24;0;DSC1180;
Kasouga;7;60;Perna perna;92;2552,8;M;R;D;75-100;sessile;Bivalvia;Perna perna;infested;Perna perna;2;90,3;3,54;74,5;DSC1179;
Kasouga;7;60;Perna perna;92;2552,8;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;4;17,2;0,67;;DSC1179;
Kasouga;7;60;Perna perna;92;2552,8;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;3;3,6;0,14;0;DSC1179;
Kasouga;7;60;Perna perna;92;2552,8;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;193,9;7,6;26,8;DSC1179;
Kasouga;7;60;Perna perna;92;2552,8;M;R;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;20;0,78;;DSC1179;
Kasouga;7;60;Perna perna;92;2552,8;M;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;4;4;0,16;0;DSC1179;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Chlorophyta;Ulva spp.;II epibiosis;Tetraclita serrata;1;17,2;0,83;3,7;DSC1184;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;1;4,328;0,21;;DSC1184;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;12;14,4;0,7;0;DSC1184;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;6;195,8;9,49;29,417;DSC1184;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;3;496,8;24,07;74,984;DSC1184;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;3;264,5;12,82;39,799;DSC1184;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;II epibiosis;Tetraclita serrata;1;109,9;5,33;21,1;DSC1184;
Kasouga;7;61;Perna perna;90;2063,6;M;L;D;75-100;sessile;Rhodophyta;Gelidium pristoides;II epibiosis;Tetraclita serrata;1;39,1;1,89;249,546;DSC1184;
Kasouga;7;61;Perna perna;90;2092,3;M;R;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;17,8;0,85;9,574;DSC1183;
Kasouga;7;61;Perna perna;90;2092,3;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;1,3;0,06;0;DSC1183;
Kasouga;7;61;Perna perna;90;2092,3;M;R;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;15,3;0,73;;DSC1183;
Kasouga;7;61;Perna perna;90;2092,3;M;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;10;12;0,57;0;DSC1183;
Kasouga;7;62;Perna perna;98;2414,4;M;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;136,6;5,66;;DSC1186;
Kasouga;7;62;Perna perna;98;2414,4;M;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;2,5;0,1;0;DSC1186;
Kasouga;7;62;Perna perna;98;2355,7;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;11;10,4;0,44;0;DSC1185;
Kasouga;7;62;Perna perna;98;2355,7;M;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;4;4,3;0,18;0;DSC1185;
Kasouga;7;63;Perna perna;100;2395,3;M;L;D;100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;10;12;0,5;0;DSC1188;
Kasouga;7;63;Perna perna;100;2395,3;M;L;D;100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;11,9;0,5;;DSC1188;
Kasouga;7;63;Perna perna;100;2398,5;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;6;2,4;0,1;0;DSC1187;
Kasouga;7;63;Perna perna;100;2398,5;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;9;1,8;0,08;0;DSC1187;
Kasouga;7;63;Perna perna;100;2398,5;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;40,1;1,67;3,6;DSC1187;
Kasouga;7;63;Perna perna;100;2398,5;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;39,4;1,64;3,6;DSC1187;
Kasouga;7;64;Perna perna;92;2109,9;F;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Perna perna;1;2,1;0,1;0;DSC1190;
Kasouga;7;64;Perna perna;92;2109,9;F;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;55;2,61;0;DSC1190;
Kasouga;7;64;Perna perna;92;2109,9;F;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;133;6,3;21,1;DSC1190;
Kasouga;7;64;Perna perna;92;2109,9;F;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;45,3;2,15;;DSC1190;
Kasouga;7;64;Perna perna;92;2109,9;F;L;D;75-100;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;37,2;1,76;;DSC1190;
Kasouga;7;64;Perna perna;92;2109,9;F;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;4;4;0,19;0;DSC1190;
Kasouga;7;64;Perna perna;92;2129,6;F;R;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;46;2,16;40,8;DSC1189;
Kasouga;7;64;Perna perna;92;2129,6;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;5;0,6;0,03;0;DSC1189;
Kasouga;7;64;Perna perna;92;2129,6;F;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;7,6;0,36;0,65;DSC1189;
Kasouga;7;64;Perna perna;92;2129,6;F;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;3,1;0,15;0;DSC1189;
Kasouga;7;65;Perna perna;81;1876,3;M;R;B;25-50;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;2,5;0,13;;DSC1191;
Kasouga;7;66;Perna perna;95;2561;M;L;C;75-100;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;2;15,5;0,61;;DSC1194;
Kasouga;7;66;Perna perna;95;2561;M;L;C;75-100;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;2;82,4;3,22;7,687;DSC1194;
Kasouga;7;66;Perna perna;95;2561;M;L;C;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;60,3;2,35;5,62;DSC1194;
Kasouga;7;66;Perna perna;95;2561;M;L;C;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;6;549,7;21,46;51,292;DSC1194;
Kasouga;7;66;Perna perna;95;2535,7;M;R;C;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;1;3,5;0,14;;DSC1193;
Kasouga;7;66;Perna perna;95;2535,7;M;R;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;794,6;31,34;113,7;DSC1193;
Kasouga;7;66;Perna perna;95;2535,7;M;R;C;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;100,3;3,96;;DSC1193;
Kasouga;7;66;Perna perna;95;2535,7;M;R;C;75-100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;14,1;0,56;4,575;DSC1193;
Kasouga;7;67;Perna perna;89;2091,9;F;L;D;75-100;sessile;Chlorophyta;Ulva spp.;II epibiosis;Tetraclita serrata;1;37,1;1,77;14,616;DSC1196;
Kasouga;7;67;Perna perna;89;2091,9;F;L;D;75-100;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;1;23,8;1,14;9,384;DSC1196;
Kasouga;7;67;Perna perna;89;2091,9;F;L;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;3;23,4;1,12;;DSC1196;
Kasouga;7;67;Perna perna;89;2091,9;F;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;37,4;1,79;8,818;DSC1196;
Kasouga;7;67;Perna perna;89;2091,9;F;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;2;226,5;10,83;53,282;DSC1196;
Kasouga;7;67;Perna perna;89;2091,9;F;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;211,7;10,12;62,1;DSC1196;
Kasouga;7;67;Perna perna;89;2091,9;F;L;D;75-100;sessile;Ochrophyta;Splachnidium rugosum;II epibiosis;Tetraclita serrata;1;0,867;0,04;0;DSC1196;
Kasouga;7;67;Perna perna;89;2091,6;F;R;D;75-100;mobile;Amphipoda;Paramoera capensis;II epibiosis;Ralfsia verrucosa;1;4,25;0,2;0,467;DSC1195;
Kasouga;7;67;Perna perna;89;2091,6;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;4,8;0,23;0;DSC1195;
Kasouga;7;67;Perna perna;89;2091,6;F;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;920,1;43,99;235,6;DSC1195;
Kasouga;7;67;Perna perna;89;2091,6;F;R;D;75-100;sessile;Ochrophyta;Splachnidium rugosum;II epibiosis;Ralfsia verrucosa;3;2,6;0,12;0;DSC1195;
Kasouga;7;68;Perna perna;83;1909,5;F;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,3;0,02;0;DSC1198;
Kasouga;7;68;Perna perna;83;1909,5;F;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;22,3;1,17;;DSC1198;
Kasouga;7;68;Perna perna;83;1912,4;F;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;1,2;0,06;0;DSC1197;
Kasouga;7;69;Perna perna;95;2237,1;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;7;3,8;0,17;0;DSC1199;
Kasouga;7;69;Perna perna;95;2237,1;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;1,9;0,08;0;DSC1199;
Kasouga;7;69;Perna perna;95;2237,1;M;R;D;75-100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;2;25,1;1,12;2,5;DSC1199;
Kasouga;7;70;Perna perna;80;1829,2;M;L;C;100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;6;14,1;0,77;;DSC1202;
Kasouga;7;70;Perna perna;80;1829,2;M;L;C;100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;6;0,8;0,04;0;DSC1202;
Kasouga;7;70;Perna perna;80;1829,2;M;L;C;100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;1,8;0,1;0;DSC1202;
Kasouga;7;70;Perna perna;80;1856,9;M;R;D;100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;7;8,4;0,45;0;DSC1201;
Kasouga;7;70;Perna perna;80;1856,9;M;R;D;100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;1,6;0,09;0;DSC1201;
Kasouga;7;70;Perna perna;80;1856,9;M;R;D;100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;37,2;2;;DSC1201;
Kasouga;7;71;Perna perna;86;1879,5;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;1;0,2;0,01;0;DSC1204;
Kasouga;7;71;Perna perna;86;1879,5;M;L;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;36,2;1,93;;DSC1204;
Kasouga;7;71;Perna perna;86;1869,2;M;R;C;75-100;sessile;Cirripedia;Chthamalus dentatus;infested;Perna perna;1;3,5;0,19;;DSC1203;
Kasouga;7;71;Perna perna;86;1869,2;M;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;0,4;0,02;0;DSC1203;
Kasouga;7;71;Perna perna;86;1869,2;M;R;C;75-100;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;4,2;0,22;;DSC1203;
Kasouga;7;72;Perna perna;73;1697,4;M;L;C;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1206;
Kasouga;7;72;Perna perna;73;1721,4;M;R;B;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1205;
Kasouga;7;73;Perna perna;82;1920,7;F;L;C;75-100;sessile;Chlorophyta;Ulva spp.;II epibiosis;Gunnarea gaimardi;1;10,3;0,54;0;DSC1208;
Kasouga;7;73;Perna perna;82;1920,7;F;L;C;75-100;sessile;Sedentaria;Gunnarea gaimardi;infested;Perna perna;1;106,8;5,56;8,736;DSC1208;
